file_name,mean,std,sem,count,rating_1,rating_2,rating_3,rating_4,rating_5
train/DDAE_snr-2_babble_TMHINT_g4_21_07.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_21_08.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_21_09.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_22_02.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_22_03.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_22_04.wav,2.0,1.4142135623730951,1.0,2,1,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_22_06.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_22_10.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_23_02.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_23_03.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_23_09.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_24_01.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_24_03.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_24_04.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_25_01.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_25_03.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_25_04.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_25_06.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_25_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_25_10.wav,3.0,0.0,0.0,2,0,0,2,0,0
train/DDAE_snr-2_babble_TMHINT_g4_26_01.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_26_02.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_26_03.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_26_07.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_26_08.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_26_09.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_26_10.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_27_02.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_27_03.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_27_04.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_27_05.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_27_06.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_27_07.wav,2.5,2.1213203435596424,1.4999999999999998,2,1,0,0,1,0
train/DDAE_snr-2_babble_TMHINT_g4_27_08.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_27_10.wav,3.5,0.7071067811865476,0.5,2,0,0,1,1,0
train/DDAE_snr-2_babble_TMHINT_g4_28_01.wav,3.5,0.7071067811865476,0.5,2,0,0,1,1,0
train/DDAE_snr-2_babble_TMHINT_g4_28_04.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_28_05.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_28_06.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_28_07.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_28_08.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_29_01.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_29_05.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_29_06.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_29_08.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_29_10.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_30_02.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_30_05.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_30_06.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_30_07.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_30_10.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_31_01.wav,2.0,0.0,0.0,2,0,2,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_31_04.wav,4.0,,,1,0,0,0,1,0
train/DDAE_snr-2_babble_TMHINT_g4_31_05.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_31_06.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_31_07.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_31_10.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_32_01.wav,2.5,2.1213203435596424,1.4999999999999998,2,1,0,0,1,0
train/DDAE_snr-2_babble_TMHINT_g4_32_02.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_32_03.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_32_04.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_32_05.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_babble_TMHINT_g4_32_06.wav,2.0,1.4142135623730951,1.0,2,1,0,1,0,0
train/DDAE_snr-2_babble_TMHINT_g4_32_07.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_21_01.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_21_02.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_21_06.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_21_07.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_21_09.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_22_01.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_22_05.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_22_07.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_22_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_22_09.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_23_01.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_23_03.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_23_06.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_24_05.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_24_06.wav,2.0,1.4142135623730951,1.0,2,1,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_b2_24_07.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_24_09.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_25_01.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_25_03.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_pink_TMHINT_b2_25_04.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_25_05.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_25_07.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_25_09.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_25_10.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_26_01.wav,2.0,0.0,0.0,2,0,2,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_26_03.wav,3.5,0.7071067811865476,0.5,2,0,0,1,1,0
train/DDAE_snr-2_pink_TMHINT_b2_26_04.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_26_05.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_26_07.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_26_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_27_02.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_27_04.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_pink_TMHINT_b2_27_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_27_10.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_b2_28_01.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_28_05.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_28_07.wav,2.0,0.0,0.0,2,0,2,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_28_08.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_29_01.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_29_03.wav,2.0,0.0,0.0,2,0,2,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_29_04.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_29_05.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_29_10.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_30_02.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_30_05.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_30_10.wav,2.5,2.1213203435596424,1.4999999999999998,2,1,0,0,1,0
train/DDAE_snr-2_pink_TMHINT_b2_31_01.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_31_02.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_31_03.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_31_06.wav,3.0,0.0,0.0,2,0,0,2,0,0
train/DDAE_snr-2_pink_TMHINT_b2_31_07.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_31_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_31_09.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_32_03.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_32_04.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_32_06.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_b2_32_07.wav,4.0,0.0,0.0,2,0,0,0,2,0
train/DDAE_snr-2_pink_TMHINT_b2_32_08.wav,4.0,,,1,0,0,0,1,0
train/DDAE_snr-2_pink_TMHINT_g4_21_01.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_21_02.wav,4.0,,,1,0,0,0,1,0
train/DDAE_snr-2_pink_TMHINT_g4_21_03.wav,4.0,,,1,0,0,0,1,0
train/DDAE_snr-2_pink_TMHINT_g4_21_05.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_21_06.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_21_07.wav,2.0,1.4142135623730951,1.0,2,1,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_21_09.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_22_04.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_22_05.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_22_06.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_22_09.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_22_10.wav,4.0,,,1,0,0,0,1,0
train/DDAE_snr-2_pink_TMHINT_g4_23_01.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_23_06.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_23_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_23_09.wav,3.0,0.0,0.0,2,0,0,2,0,0
train/DDAE_snr-2_pink_TMHINT_g4_24_01.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_24_03.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_24_04.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_24_05.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_24_09.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_24_10.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_25_01.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_25_02.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_25_06.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_25_08.wav,2.0,0.0,0.0,2,0,2,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_25_09.wav,2.0,1.4142135623730951,1.0,2,1,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_26_01.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_26_04.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_26_06.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_27_02.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_27_04.wav,4.0,,,1,0,0,0,1,0
train/DDAE_snr-2_pink_TMHINT_g4_27_05.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_28_03.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_28_04.wav,2.0,0.0,0.0,2,0,2,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_28_05.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_28_06.wav,5.0,,,1,0,0,0,0,1
train/DDAE_snr-2_pink_TMHINT_g4_28_07.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_28_08.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_28_10.wav,3.0,1.4142135623730951,1.0,2,0,1,0,1,0
train/DDAE_snr-2_pink_TMHINT_g4_29_03.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_29_04.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_29_09.wav,4.0,,,1,0,0,0,1,0
train/DDAE_snr-2_pink_TMHINT_g4_29_10.wav,4.0,,,1,0,0,0,1,0
train/DDAE_snr-2_pink_TMHINT_g4_30_02.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_30_05.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_30_07.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_30_08.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_30_09.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_31_01.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_31_02.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_31_05.wav,2.5,0.7071067811865476,0.5,2,0,1,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_31_06.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_31_07.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_31_09.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_31_10.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_32_02.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_32_04.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_32_05.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_pink_TMHINT_g4_32_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_32_09.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_pink_TMHINT_g4_32_10.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_street_TMHINT_b2_21_01.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_21_03.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_21_04.wav,5.0,,,1,0,0,0,0,1
train/DDAE_snr-2_street_TMHINT_b2_21_07.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_21_09.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_22_01.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_street_TMHINT_b2_22_05.wav,2.0,0.0,0.0,2,0,2,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_22_06.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_22_07.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_22_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_22_09.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_22_10.wav,1.5,0.7071067811865476,0.5,2,1,1,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_23_01.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_street_TMHINT_b2_23_02.wav,1.0,0.0,0.0,2,2,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_23_06.wav,3.0,1.4142135623730951,1.0,2,0,1,0,1,0
train/DDAE_snr-2_street_TMHINT_b2_23_08.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_23_09.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_street_TMHINT_b2_23_10.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_24_04.wav,3.5,0.7071067811865476,0.5,2,0,0,1,1,0
train/DDAE_snr-2_street_TMHINT_b2_24_05.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_24_06.wav,3.0,,,1,0,0,1,0,0
train/DDAE_snr-2_street_TMHINT_b2_24_10.wav,2.0,,,1,0,1,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_25_01.wav,1.0,,,1,1,0,0,0,0
train/DDAE_snr-2_street_TMHINT_b2_25_02.wav,1.0,0.0,0.0,2,2,0,0,0,0
